replicate,policy,q_spec,behavior,method,estimate,se,lower,upper,truth
46,failure_escalation,correct,known,gcomp,0.2949258094375246,,,,0.3104749715506988
46,failure_escalation,correct,known,dr,0.36500573567952277,0.10955676695194548,0.15027447245370962,0.5797369989053359,0.3104749715506988
46,soft_escalation,correct,known,ipw,0.2891630486955061,0.0762686062366226,0.1396765804717258,0.43864951691928633,0.304774171904326
46,soft_escalation,correct,known,gcomp,0.2903363401655493,,,,0.304774171904326
46,soft_escalation,correct,known,dr,0.32563733665298294,0.050785212094897475,0.2260983209469839,0.425176352358982,0.304774171904326
47,always_small,correct,known,ipw,2.5377414088028356,2.537741408802835,-2.4362317524507215,7.511714570056393,0.30739753138881404
47,always_small,correct,known,gcomp,0.29179202655946473,,,,0.30739753138881404
47,always_small,correct,known,dr,2.0111629699911204,1.8229021747407197,-1.56172529250069,5.584051232482931,0.30739753138881404
47,failure_escalation,correct,known,ipw,0.5964205049539186,0.23833142612943656,0.129290909740223,1.0635501001676142,0.3104749715506988
47,failure_escalation,correct,known,gcomp,0.3310227220237678,,,,0.3104749715506988
47,failure_escalation,correct,known,dr,0.4204231130023527,0.1547896456141945,0.11703540759853148,0.7238108184061739,0.3104749715506988
47,soft_escalation,correct,known,ipw,0.43310383465515784,0.10946455376051262,0.2185533092845531,0.6476543600257626,0.304774171904326
47,soft_escalation,correct,known,gcomp,0.3222818770360994,,,,0.304774171904326
47,soft_escalation,correct,known,dr,0.3536822952354023,0.07164304831332605,0.21326192054128323,0.49410266992952134,0.304774171904326
48,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
48,always_small,correct,known,gcomp,0.3362140864486417,,,,0.30739753138881404
48,always_small,correct,known,dr,0.3389402301436644,0.008786479560536973,0.32171873020501196,0.3561617300823169,0.30739753138881404
48,failure_escalation,correct,known,ipw,0.3039361677303635,0.1421530984132432,0.025316094840406866,0.5825562406203202,0.3104749715506988
48,failure_escalation,correct,known,gcomp,0.3321064389122376,,,,0.3104749715506988
48,failure_escalation,correct,known,dr,0.1265247432768485,0.1870045022797823,-0.2400040811915248,0.4930535677452218,0.3104749715506988
48,soft_escalation,correct,known,ipw,0.408819011311537,0.07844802526778943,0.2550608817866697,0.5625771408364042,0.304774171904326
48,soft_escalation,correct,known,gcomp,0.32598049913521565,,,,0.304774171904326
48,soft_escalation,correct,known,dr,0.27210081244222395,0.08573300785988036,0.10406411703685844,0.4401375078475894,0.304774171904326
49,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
49,always_small,correct,known,gcomp,0.3604341486391098,,,,0.30739753138881404
49,always_small,correct,known,dr,0.43009573856965305,0.05892800741006484,0.31459684404592597,0.5455946330933801,0.30739753138881404
49,failure_escalation,correct,known,ipw,0.27462934862367633,0.14083612281543081,-0.0014094520945680533,0.5506681493419208,0.3104749715506988
49,failure_escalation,correct,known,gcomp,0.29745611881973755,,,,0.3104749715506988
49,failure_escalation,correct,known,dr,0.19059625170807562,0.11201191003853375,-0.028947091967450517,0.4101395953836018,0.3104749715506988
49,soft_escalation,correct,known,ipw,0.28008569792357724,0.06711826058430219,0.14853390717834494,0.41163748866880956,0.304774171904326
49,soft_escalation,correct,known,gcomp,0.29880986155971434,,,,0.304774171904326
49,soft_escalation,correct,known,dr,0.2474020010497783,0.05227769447138989,0.14493771988585413,0.3498662822137025,0.304774171904326
50,always_small,correct,known,ipw,0.10018612312765184,0.10018612312765182,-0.09617867820254573,0.2965509244578494,0.30739753138881404
50,always_small,correct,known,gcomp,0.2632517282582146,,,,0.30739753138881404
50,always_small,correct,known,dr,0.3033959471968207,0.0779712634380083,0.15057227085832448,0.456219623535317,0.30739753138881404
50,failure_escalation,correct,known,ipw,0.8529905219484327,0.2471208687886055,0.36863361912276593,1.3373474247740995,0.3104749715506988
50,failure_escalation,correct,known,gcomp,0.3094998992073514,,,,0.3104749715506988
50,failure_escalation,correct,known,dr,0.4452210036119998,0.1240204193050516,0.20214098177409864,0.6883010254499009,0.3104749715506988
50,soft_escalation,correct,known,ipw,0.5357755990252355,0.11069812252830037,0.3188072788697668,0.7527439191807043,0.304774171904326
50,soft_escalation,correct,known,gcomp,0.2998492996652216,,,,0.304774171904326
50,soft_escalation,correct,known,dr,0.3556933134721071,0.05868101948789933,0.2406785152758244,0.4707081116683898,0.304774171904326
51,always_small,correct,known,ipw,0.10018612312765184,0.10018612312765185,-0.09617867820254579,0.2965509244578495,0.30739753138881404
51,always_small,correct,known,gcomp,0.300375054490061,,,,0.30739753138881404
51,always_small,correct,known,dr,0.34686961849548636,0.1941042135021387,-0.033574639968705466,0.7273138769596782,0.30739753138881404
51,failure_escalation,correct,known,ipw,0.279042966838277,0.14235255745323994,3.1954229926745015e-05,0.5580539794466273,0.3104749715506988
51,failure_escalation,correct,known,gcomp,0.3391613387790152,,,,0.3104749715506988
51,failure_escalation,correct,known,dr,0.28839911703684873,0.08649134963131791,0.11887607175946563,0.45792216231423183,0.3104749715506988
51,soft_escalation,correct,known,ipw,0.30811779990415045,0.07067185273113069,0.1696009685511343,0.4466346312571666,0.304774171904326
51,soft_escalation,correct,known,gcomp,0.32862813052644846,,,,0.304774171904326
51,soft_escalation,correct,known,dr,0.3189588921964036,0.04554368763946836,0.2296932644230456,0.4082245199697616,0.304774171904326
52,always_small,correct,known,ipw,0.10018612312765184,0.10018612312765182,-0.09617867820254573,0.2965509244578494,0.30739753138881404
52,always_small,correct,known,gcomp,0.27226895563361686,,,,0.30739753138881404
52,always_small,correct,known,dr,-0.7907845400515128,0.698108004520711,-2.1590762289121064,0.5775071488090808,0.30739753138881404
52,failure_escalation,correct,known,ipw,0.4492003533289161,0.1777280528247323,0.1008533697924408,0.7975473368653914,0.3104749715506988
52,failure_escalation,correct,known,gcomp,0.3189134482653977,,,,0.3104749715506988
52,failure_escalation,correct,known,dr,0.3156219278996222,0.11022504312148385,0.09958084338151385,0.5316630124177305,0.3104749715506988
52,soft_escalation,correct,known,ipw,0.35346869428427724,0.08023903696438893,0.19620018183407495,0.5107372067344795,0.304774171904326
52,soft_escalation,correct,known,gcomp,0.3097201137559323,,,,0.304774171904326
52,soft_escalation,correct,known,dr,0.282562535696925,0.0519836462290257,0.18067458908803463,0.3844504823058154,0.304774171904326
53,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
53,always_small,correct,known,gcomp,0.34774707213107753,,,,0.30739753138881404
53,always_small,correct,known,dr,0.2603376660885493,0.08502838289391387,0.09368203561647812,0.42699329656062046,0.30739753138881404
53,failure_escalation,correct,known,ipw,0.3968966678349484,0.16911085532008588,0.0654393914075801,0.7283539442623168,0.3104749715506988
53,failure_escalation,correct,known,gcomp,0.31748880898621046,,,,0.3104749715506988
53,failure_escalation,correct,known,dr,0.42660444678056003,0.08311052810655244,0.26370781169171725,0.5895010818694029,0.3104749715506988
53,soft_escalation,correct,known,ipw,0.3056452362186537,0.0764604872287497,0.15578268125030428,0.45550779118700313,0.304774171904326
53,soft_escalation,correct,known,gcomp,0.31208565040212843,,,,0.304774171904326
53,soft_escalation,correct,known,dr,0.32875922349756587,0.04281004990936938,0.24485152567520188,0.4126669213199299,0.304774171904326
54,always_small,correct,known,ipw,0.20162564651231227,0.2016256465123122,-0.19356062065181964,0.5968119136764442,0.30739753138881404
54,always_small,correct,known,gcomp,0.37001093032253274,,,,0.30739753138881404
54,always_small,correct,known,dr,0.2626989870812324,0.11940788320623681,0.028659535997008267,0.49673843816545654,0.30739753138881404
54,failure_escalation,correct,known,ipw,0.25075539078248266,0.13752845930691884,-0.01880038945907825,0.5203111710240436,0.3104749715506988
54,failure_escalation,correct,known,gcomp,0.3361568267870579,,,,0.3104749715506988
54,failure_escalation,correct,known,dr,0.024065418891529723,0.1796588490821682,-0.32806592530951995,0.37619676309257943,0.3104749715506988
54,soft_escalation,correct,known,ipw,0.2843749618680479,0.06718493386067746,0.15269249150112008,0.4160574322349757,0.304774171904326
54,soft_escalation,correct,known,gcomp,0.3304511180393002,,,,0.304774171904326
54,soft_escalation,correct,known,dr,0.1855327488170163,0.08149507268892592,0.025802406346721513,0.34526309128731114,0.304774171904326
55,always_small,correct,known,ipw,0.2540385221465007,0.2540385221465007,-0.24387698126064067,0.7519540255536421,0.30739753138881404
55,always_small,correct,known,gcomp,0.35559168972302374,,,,0.30739753138881404
55,always_small,correct,known,dr,0.40595209263362353,0.08335874985784937,0.24256894291223877,0.5693352423550083,0.30739753138881404
55,failure_escalation,correct,known,ipw,0.48394453896705614,0.19202499124642022,0.10757555612407249,0.8603135218100397,0.3104749715506988
55,failure_escalation,correct,known,gcomp,0.29641491917152835,,,,0.3104749715506988
55,failure_escalation,correct,known,dr,0.4233217164551096,0.08240758986198878,0.2618028403256116,0.5848405925846076,0.3104749715506988
55,soft_escalation,correct,known,ipw,0.3782103285691296,0.0871237874466445,0.20744770517370642,0.5489729519645528,0.304774171904326
55,soft_escalation,correct,known,gcomp,0.29712801337890454,,,,0.304774171904326
55,soft_escalation,correct,known,dr,0.34702112847745065,0.04204350847728978,0.2646158518619627,0.4294264050929386,0.304774171904326
56,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
56,always_small,correct,known,gcomp,0.2928787002894804,,,,0.30739753138881404
56,always_small,correct,known,dr,0.3351824499380341,0.043046062445906474,0.2508121675440574,0.4195527323320108,0.30739753138881404
56,failure_escalation,correct,known,ipw,0.2524512486415965,0.13029109820978066,-0.0029193038495735624,0.5078218011327666,0.3104749715506988
56,failure_escalation,correct,known,gcomp,0.29429692423114434,,,,0.3104749715506988
56,failure_escalation,correct,known,dr,0.30558156738773296,0.08677009867042144,0.13551217399370694,0.47565096078175895,0.3104749715506988
56,soft_escalation,correct,known,ipw,0.24868978545107892,0.0644757383989163,0.12231733818920298,0.37506223271295486,0.304774171904326
56,soft_escalation,correct,known,gcomp,0.28923935996621747,,,,0.304774171904326
56,soft_escalation,correct,known,dr,0.27842031811694923,0.04551805759874405,0.1892049252234109,0.36763571101048753,0.304774171904326
57,always_small,correct,known,ipw,0.20162564651231227,0.2016256465123122,-0.19356062065181964,0.5968119136764442,0.30739753138881404
57,always_small,correct,known,gcomp,0.29853341956826457,,,,0.30739753138881404
57,always_small,correct,known,dr,0.375418395818174,0.08131363380796314,0.21604367355456625,0.5347931180817818,0.30739753138881404
57,failure_escalation,correct,known,ipw,0.542686608606009,0.20775808285363306,0.13548076621288824,0.9498924509991298,0.3104749715506988
57,failure_escalation,correct,known,gcomp,0.29631625132135714,,,,0.3104749715506988
57,failure_escalation,correct,known,dr,0.278235393424576,0.14520640545305363,-0.00636916126340914,0.5628399481125611,0.3104749715506988
57,soft_escalation,correct,known,ipw,0.45895737095012473,0.09608233162289498,0.27063600096925056,0.6472787409309989,0.304774171904326
57,soft_escalation,correct,known,gcomp,0.29168508784190134,,,,0.304774171904326
57,soft_escalation,correct,known,dr,0.3324905711612538,0.0667920707881153,0.2015781124165478,0.46340302990595983,0.304774171904326
58,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
58,always_small,correct,known,gcomp,0.28468296261393466,,,,0.30739753138881404
58,always_small,correct,known,dr,0.2804056497144088,0.010412879308592828,0.2599964062695668,0.30081489315925075,0.30739753138881404
58,failure_escalation,correct,known,ipw,0.2538357921204619,0.13383796066311388,-0.008486610779241288,0.5161581950201651,0.3104749715506988
58,failure_escalation,correct,known,gcomp,0.30199530209402586,,,,0.3104749715506988
58,failure_escalation,correct,known,dr,0.3111807675057712,0.08015252879433227,0.15408181106888,0.4682797239426625,0.3104749715506988
58,soft_escalation,correct,known,ipw,0.2120675550625703,0.06120335813331712,0.09210897312126874,0.33202613700387185,0.304774171904326
58,soft_escalation,correct,known,gcomp,0.29839659220460224,,,,0.304774171904326
58,soft_escalation,correct,known,dr,0.2639388851255604,0.04084272530136175,0.18388714353489138,0.34399062671622943,0.304774171904326
59,always_small,correct,known,ipw,0.5901461698603954,0.4184795492726021,-0.2300737467139048,1.4103660864346956,0.30739753138881404
59,always_small,correct,known,gcomp,0.346464514260496,,,,0.30739753138881404
59,always_small,correct,known,dr,0.5353918301643849,0.1503172417768477,0.2407700362817634,0.8300136240470063,0.30739753138881404
59,failure_escalation,correct,known,ipw,0.4199896010477926,0.21662904533146404,-0.004603327801876944,0.8445825298974621,0.3104749715506988
59,failure_escalation,correct,known,gcomp,0.3354179517180562,,,,0.3104749715506988
59,failure_escalation,correct,known,dr,0.2668136433223989,0.10500399003833416,0.06100582284726391,0.47262146379753384,0.3104749715506988
59,soft_escalation,correct,known,ipw,0.3989919553090305,0.09959496245639435,0.20378582889449756,0.5941980817235634,0.304774171904326
59,soft_escalation,correct,known,gcomp,0.3271296241650959,,,,0.304774171904326
59,soft_escalation,correct,known,dr,0.28765520443077774,0.05175721936855404,0.18621105446841182,0.3890993543931437,0.304774171904326
60,always_small,correct,known,ipw,0.10018612312765184,0.10018612312765182,-0.09617867820254573,0.2965509244578494,0.30739753138881404
60,always_small,correct,known,gcomp,0.3036315384504219,,,,0.30739753138881404
60,always_small,correct,known,dr,0.20063543865248842,0.14238867128773472,-0.0784463570714716,0.4797172343764484,0.30739753138881404
60,failure_escalation,correct,known,ipw,0.47662631779360953,0.20909005154486357,0.06680981676567693,0.8864428188215421,0.3104749715506988
60,failure_escalation,correct,known,gcomp,0.2791734556181764,,,,0.3104749715506988
60,failure_escalation,correct,known,dr,0.34030495829782725,0.14310754916788596,0.05981416192877076,0.6207957546668837,0.3104749715506988
60,soft_escalation,correct,known,ipw,0.348613675527589,0.09251435894187818,0.16728553200150775,0.5299418190536702,0.304774171904326
60,soft_escalation,correct,known,gcomp,0.27569945817766917,,,,0.304774171904326
60,soft_escalation,correct,known,dr,0.3017127457538325,0.0648244776778781,0.1746567695051914,0.4287687220024736,0.304774171904326
61,always_small,correct,known,ipw,0.37413797956193023,0.37413797956193023,-0.359172460379453,1.1074484195033134,0.30739753138881404
61,always_small,correct,known,gcomp,0.3499853151801558,,,,0.30739753138881404
61,always_small,correct,known,dr,0.5104599100801915,0.15666812196570284,0.20339039102741396,0.8175294291329691,0.30739753138881404
61,failure_escalation,correct,known,ipw,0.3780649419779754,0.1525663592932308,0.07903487776324303,0.6770950061927078,0.3104749715506988
61,failure_escalation,correct,known,gcomp,0.3115375618355509,,,,0.3104749715506988
61,failure_escalation,correct,known,dr,0.3587895344569774,0.10234719139979342,0.15818903931338232,0.5593900296005725,0.3104749715506988
61,soft_escalation,correct,known,ipw,0.34456604913019556,0.07104423445255649,0.20531934960318485,0.48381274865720625,0.304774171904326
61,soft_escalation,correct,known,gcomp,0.3077762328614958,,,,0.304774171904326
61,soft_escalation,correct,known,dr,0.35121590566759286,0.04861912338616036,0.25592242383071856,0.44650938750446717,0.304774171904326
62,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
62,always_small,correct,known,gcomp,0.2841792505516685,,,,0.30739753138881404
62,always_small,correct,known,dr,0.2752463692261631,0.017700117420820963,0.24055413908135398,0.3099385993709722,0.30739753138881404
62,failure_escalation,correct,known,ipw,0.05743799590471048,0.10414031623219987,-0.14667702391040127,0.2615530157198222,0.3104749715506988
62,failure_escalation,correct,known,gcomp,0.3189601268945855,,,,0.3104749715506988
62,failure_escalation,correct,known,dr,0.10494640947950641,0.08992506962076176,-0.07130672697718664,0.28119954593619945,0.3104749715506988
62,soft_escalation,correct,known,ipw,0.19788236452080396,0.0531534653395108,0.0937015724553628,0.3020631565862451,0.304774171904326
62,soft_escalation,correct,known,gcomp,0.30748225860537626,,,,0.304774171904326
62,soft_escalation,correct,known,dr,0.2206954479190979,0.04383629696648068,0.13477630586479578,0.3066145899734,0.304774171904326
63,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
63,always_small,correct,known,gcomp,0.2755905274424471,,,,0.30739753138881404
63,always_small,correct,known,dr,0.19812276075748522,0.0414109153934156,0.11695736658639065,0.2792881549285798,0.30739753138881404
63,failure_escalation,correct,known,ipw,0.22394807313869053,0.1292726350106806,-0.029426291482243405,0.47732243775962446,0.3104749715506988
63,failure_escalation,correct,known,gcomp,0.3095813533457409,,,,0.3104749715506988
63,failure_escalation,correct,known,dr,0.3299117126400736,0.071016188292006,0.1907199835877418,0.46910344169240537,0.3104749715506988
63,soft_escalation,correct,known,ipw,0.2433190056769228,0.05966310434936379,0.12637932115216977,0.36025869020167584,0.304774171904326
63,soft_escalation,correct,known,gcomp,0.301570161771656,,,,0.304774171904326
63,soft_escalation,correct,known,dr,0.29596655800242017,0.03663840140730865,0.22415529124409522,0.3677778247607451,0.304774171904326
64,always_small,correct,known,ipw,0.10018612312765184,0.10018612312765185,-0.09617867820254579,0.2965509244578495,0.30739753138881404
64,always_small,correct,known,gcomp,0.4015382826284049,,,,0.30739753138881404
64,always_small,correct,known,dr,0.44373597968005835,0.03887493215055202,0.36754111266497635,0.5199308466951403,0.30739753138881404
64,failure_escalation,correct,known,ipw,0.7194977159234217,0.22192196231160657,0.28453066979267283,1.1544647620541706,0.3104749715506988
64,failure_escalation,correct,known,gcomp,0.31951445013650814,,,,0.3104749715506988
64,failure_escalation,correct,known,dr,0.5561690576139819,0.12307768549925188,0.3149367940354483,0.7974013211925156,0.3104749715506988
64,soft_escalation,correct,known,ipw,0.5655902094434261,0.10624734585823839,0.35734541156127886,0.7738350073255733,0.304774171904326
64,soft_escalation,correct,known,gcomp,0.3198254683222961,,,,0.304774171904326
64,soft_escalation,correct,known,dr,0.46713237072372205,0.061800039855666136,0.3460042926066164,0.5882604488408276,0.304774171904326
65,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
65,always_small,correct,known,gcomp,0.30097569580554195,,,,0.30739753138881404
65,always_small,correct,known,dr,0.34198332501642004,0.03268819373830107,0.27791446528934993,0.40605218474349014,0.30739753138881404
65,failure_escalation,correct,known,ipw,0.3974003983935297,0.15001797163753752,0.10336517398395617,0.6914356228031032,0.3104749715506988
65,failure_escalation,correct,known,gcomp,0.3138186612387432,,,,0.3104749715506988
65,failure_escalation,correct,known,dr,0.2871979425912246,0.10972595553848215,0.07213506973579961,0.5022608154466496,0.3104749715506988
65,soft_escalation,correct,known,ipw,0.344198569162554,0.06909239993882003,0.2087774652824667,0.47961967304264125,0.304774171904326
65,soft_escalation,correct,known,gcomp,0.30630069568636287,,,,0.304774171904326
65,soft_escalation,correct,known,dr,0.28243850896665823,0.051952050026806376,0.18061249091411774,0.3842645270191987,0.304774171904326
66,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
66,always_small,correct,known,gcomp,0.3202730874951074,,,,0.30739753138881404
66,always_small,correct,known,dr,0.2774418054665352,0.03752697410674064,0.2038889362173235,0.35099467471574686,0.30739753138881404
66,failure_escalation,correct,known,ipw,0.3422422430280617,0.14187278215294097,0.06417159000829742,0.620312896047826,0.3104749715506988
66,failure_escalation,correct,known,gcomp,0.2982827363134698,,,,0.3104749715506988
66,failure_escalation,correct,known,dr,0.3997515145813101,0.07880734041521739,0.245289127367484,0.5542139017951362,0.3104749715506988
66,soft_escalation,correct,known,ipw,0.35468175504939603,0.07028282295202858,0.21692742206342003,0.49243608803537203,0.304774171904326
66,soft_escalation,correct,known,gcomp,0.2952500364268571,,,,0.304774171904326
66,soft_escalation,correct,known,dr,0.36163475177190685,0.040364656836476116,0.28252002437241364,0.44074947917140006,0.304774171904326
67,always_small,correct,known,ipw,0.10018612312765184,0.10018612312765185,-0.09617867820254579,0.2965509244578495,0.30739753138881404
67,always_small,correct,known,gcomp,0.2935209966502559,,,,0.30739753138881404
67,always_small,correct,known,dr,0.3087177391921562,0.039660937540568555,0.23098230161264185,0.38645317677167057,0.30739753138881404
67,failure_escalation,correct,known,ipw,0.2116601474296959,0.1632108060376695,-0.10823303240413629,0.5315533272635281,0.3104749715506988
67,failure_escalation,correct,known,gcomp,0.343327217215675,,,,0.3104749715506988
67,failure_escalation,correct,known,dr,0.2342149571227626,0.12038824525615267,-0.0017460035792966344,0.4701759178248218,0.3104749715506988
67,soft_escalation,correct,known,ipw,0.26828318984180966,0.07651235974501325,0.11831896474158368,0.41824741494203566,0.304774171904326
67,soft_escalation,correct,known,gcomp,0.3361259931133441,,,,0.304774171904326
67,soft_escalation,correct,known,dr,0.2946116875142377,0.05538880855565603,0.1860496227451519,0.4031737522833235,0.304774171904326
68,always_small,correct,known,ipw,2.249576238307322,1.626840313416958,-0.9390307759899157,5.43818325260456,0.30739753138881404
68,always_small,correct,known,gcomp,0.31942004906949517,,,,0.30739753138881404
68,always_small,correct,known,dr,1.410228503346266,0.9963150289512631,-0.5425489533982097,3.363005960090742,0.30739753138881404
68,failure_escalation,correct,known,ipw,0.3642110380175358,0.16897339516128107,0.03302318350142491,0.6953988925336467,0.3104749715506988
68,failure_escalation,correct,known,gcomp,0.3315145848532782,,,,0.3104749715506988
68,failure_escalation,correct,known,dr,0.3817242676147736,0.08714791046612318,0.2109143631011722,0.5525341721283751,0.3104749715506988
68,soft_escalation,correct,known,ipw,0.34406185249437493,0.077539176683772,0.1920850661941818,0.49603863879456805,0.304774171904326
68,soft_escalation,correct,known,gcomp,0.3248034385985751,,,,0.304774171904326
68,soft_escalation,correct,known,dr,0.34525208971991445,0.04333333045280329,0.26031876203242,0.4301854174074089,0.304774171904326
69,always_small,correct,known,ipw,0.10018612312765184,0.10018612312765185,-0.09617867820254579,0.2965509244578495,0.30739753138881404
69,always_small,correct,known,gcomp,0.2899595651852384,,,,0.30739753138881404
69,always_small,correct,known,dr,0.2786137167241547,0.058909663518392205,0.16315077622810598,0.3940766572202034,0.30739753138881404
69,failure_escalation,correct,known,ipw,0.11651812586526747,0.12723770037810933,-0.13286776687582683,0.3659040186063618,0.3104749715506988
69,failure_escalation,correct,known,gcomp,0.35431359114722727,,,,0.3104749715506988
69,failure_escalation,correct,known,dr,0.1543039638012258,0.1043643045944635,-0.05025007320392266,0.35885800080637426,0.3104749715506988
69,soft_escalation,correct,known,ipw,0.2501262597221096,0.062322089294731924,0.12797496470443503,0.3722775547397842,0.304774171904326
69,soft_escalation,correct,known,gcomp,0.3401335966106286,,,,0.304774171904326
69,soft_escalation,correct,known,dr,0.2667211240262618,0.050988955141830314,0.1667827719482744,0.3666594761042492,0.304774171904326
70,always_small,correct,known,ipw,0.10018612312765184,0.10018612312765185,-0.09617867820254579,0.2965509244578495,0.30739753138881404
70,always_small,correct,known,gcomp,0.35060564409425843,,,,0.30739753138881404
70,always_small,correct,known,dr,0.32095746197618497,0.06089004341140955,0.20161297688982224,0.44030194706254766,0.30739753138881404
70,failure_escalation,correct,known,ipw,0.3434215716954356,0.16486300212215946,0.020290087536003032,0.6665530558548681,0.3104749715506988
70,failure_escalation,correct,known,gcomp,0.2956077116704928,,,,0.3104749715506988
70,failure_escalation,correct,known,dr,0.3776504815639156,0.08230997764811833,0.2163229253736037,0.5389780377542275,0.3104749715506988
70,soft_escalation,correct,known,ipw,0.30728805715427704,0.07485451253573362,0.16057321258423915,0.4540029017243149,0.304774171904326
70,soft_escalation,correct,known,gcomp,0.2942122706006365,,,,0.304774171904326
70,soft_escalation,correct,known,dr,0.3012503981688616,0.042881846025365176,0.21720197995914586,0.3852988163785774,0.304774171904326
71,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
71,always_small,correct,known,gcomp,0.32975963557685484,,,,0.30739753138881404
71,always_small,correct,known,dr,0.280317695184982,0.024596926689260234,0.23210771887403195,0.3285276714959321,0.30739753138881404
71,failure_escalation,correct,known,ipw,0.3070491023566684,0.1609412366365604,-0.00839572145098999,0.6224939261643267,0.3104749715506988
71,failure_escalation,correct,known,gcomp,0.3108582526292055,,,,0.3104749715506988
71,failure_escalation,correct,known,dr,0.26193357604143913,0.09668335468689015,0.07243420085513444,0.45143295122774385,0.3104749715506988
71,soft_escalation,correct,known,ipw,0.37716210234871006,0.07605261061245122,0.22809898554830565,0.5262252191491145,0.304774171904326
71,soft_escalation,correct,known,gcomp,0.3060315892906765,,,,0.304774171904326
71,soft_escalation,correct,known,dr,0.32850179492830683,0.04638581799977797,0.23758559164874202,0.4194179982078716,0.304774171904326
72,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
72,always_small,correct,known,gcomp,0.2833078006451046,,,,0.30739753138881404
72,always_small,correct,known,dr,0.417204266734561,0.100510913317172,0.2202028766329039,0.6142056568362182,0.30739753138881404
72,failure_escalation,correct,known,ipw,0.39383872433409167,0.15725598392439621,0.08561699584227511,0.7020604528259082,0.3104749715506988
72,failure_escalation,correct,known,gcomp,0.3140024009172286,,,,0.3104749715506988
72,failure_escalation,correct,known,dr,0.39245534722769027,0.0974529861288764,0.20144749441509252,0.583463200040288,0.3104749715506988
72,soft_escalation,correct,known,ipw,0.3234922042570748,0.07214843411906363,0.1820812733837101,0.4649031351304395,0.304774171904326
72,soft_escalation,correct,known,gcomp,0.30568021122462075,,,,0.304774171904326
72,soft_escalation,correct,known,dr,0.34215944172167867,0.04616502655822334,0.25167598966756094,0.4326428937757964,0.304774171904326
73,always_small,correct,known,ipw,0.10018612312765184,0.10018612312765185,-0.09617867820254579,0.2965509244578495,0.30739753138881404
73,always_small,correct,known,gcomp,0.41226038456365627,,,,0.30739753138881404
73,always_small,correct,known,dr,0.4175806717369314,0.046448782538748845,0.3265410579609837,0.5086202855128792,0.30739753138881404
73,failure_escalation,correct,known,ipw,0.15759369321434094,0.13936038547647794,-0.11555266231955583,0.4307400487482377,0.3104749715506988
73,failure_escalation,correct,known,gcomp,0.3195905306282603,,,,0.3104749715506988
73,failure_escalation,correct,known,dr,0.10310993645674281,0.13714651334858577,-0.16569722970648526,0.3719171026199709,0.3104749715506988
73,soft_escalation,correct,known,ipw,0.26802659853971567,0.07132803060678078,0.12822365855042533,0.407829538529006,0.304774171904326
73,soft_escalation,correct,known,gcomp,0.32004130006548775,,,,0.304774171904326
73,soft_escalation,correct,known,dr,0.23809399375498433,0.06529294773061114,0.1101198162029865,0.36606817130698216,0.304774171904326
74,always_small,correct,known,ipw,1.4064128135280662,1.3099964968890718,-1.1611803203745144,3.974005947430647,0.30739753138881404
74,always_small,correct,known,gcomp,0.36104824420839504,,,,0.30739753138881404
74,always_small,correct,known,dr,0.8383016564053816,0.4621463408249422,-0.06750517161150515,1.7441084844222683,0.30739753138881404
74,failure_escalation,correct,known,ipw,0.5560224591759543,0.212021328592074,0.14046065513548922,0.9715842632164193,0.3104749715506988
74,failure_escalation,correct,known,gcomp,0.301618429057365,,,,0.3104749715506988
74,failure_escalation,correct,known,dr,0.44248466517200435,0.10523706017532235,0.23622002722837257,0.6487493031156362,0.3104749715506988
74,soft_escalation,correct,known,ipw,0.412305012863949,0.0942349311949431,0.22760454772186053,0.5970054780060374,0.304774171904326
74,soft_escalation,correct,known,gcomp,0.30361228537192647,,,,0.304774171904326
74,soft_escalation,correct,known,dr,0.372780232998901,0.049527625141247346,0.2757060877220562,0.46985437827574583,0.304774171904326
75,always_small,correct,known,ipw,0.0,0.0,0.0,0.0,0.30739753138881404
75,always_small,correct,known,gcomp,0.3389980582563555,,,,0.30739753138881404
75,always_small,correct,known,dr,-2.1837916176256753,2.525202167910728,-7.133187866730703,2.765604631479352,0.30739753138881404
75,failure_escalation,correct,known,ipw,0.47469501782211554,0.2963964447971576,-0.1062420139803133,1.0556320496245444,0.3104749715506988
75,failure_escalation,correct,known,gcomp,0.2854428567000992,,,,0.3104749715506988
75,failure_escalation,correct,known,dr,0.4689656442946239,0.18819090407920142,0.1001114722993891,0.8378198162898587,0.3104749715506988
75,soft_escalation,correct,known,ipw,0.34548608348314497,0.13112584526228088,0.08847942676907444,0.6024927401972155,0.304774171904326
